schedule_id,employee_id,startdatetime,enddatetime
1000448,1000258,2008-07-02 06:00:00,2008-08-06 18:00:00
1000449,1000258,2008-01-18 06:00:00,2008-02-29 18:00:00
1000450,1000258,2009-05-25 06:00:00,2009-07-06 18:00:00
1000452,1000257,2008-08-06 06:00:00,2008-09-17 18:00:00
1000453,1000257,2009-07-06 06:00:00,2009-08-17 18:00:00
1000455,1000257,2008-10-27 06:00:00,2008-12-08 18:00:00
1000456,1000257,2009-04-13 06:00:00,2009-05-25 18:00:00
1000457,1000257,2009-01-19 06:00:00,2009-03-02 18:00:00
1000458,1000257,2008-02-29 06:00:00,2008-04-09 18:00:00
1000459,1000257,2007-12-14 06:00:00,2008-01-18 18:00:00
1000460,1000257,2008-05-21 06:00:00,2008-07-02 18:00:00
1000461,1000392,2009-03-09 06:00:00,2009-04-20 06:00:00
1000462,1000392,2009-05-25 06:00:00,2009-06-29 06:00:00
1000463,1000392,2008-07-02 06:00:00,2008-08-13 06:00:00
1000464,1000392,2007-11-07 06:00:00,2007-12-14 06:00:00
1000465,1000392,2008-09-24 06:00:00,2008-11-03 06:00:00
1000466,1000392,2008-04-11 06:00:00,2008-05-21 06:00:00
1000467,1000392,2008-12-15 06:00:00,2009-01-26 06:00:00
1000468,1000392,2009-08-10 06:00:00,2009-09-21 06:00:00
1000469,1000380,2008-02-07 06:00:00,2008-04-03 18:00:00
1000470,1000380,2009-09-17 06:00:00,2009-11-12 18:00:00
1000471,1000380,2008-10-16 06:00:00,2008-12-11 18:00:00
1000472,1000380,2008-05-01 06:00:00,2008-06-26 18:00:00
1000473,1000380,2007-11-01 06:00:00,2008-01-10 18:00:00
1000474,1000380,2008-07-24 06:00:00,2008-09-18 18:00:00
1000478,1000362,2008-09-27 06:00:00,2008-12-06 18:00:00
1000479,1000362,2009-01-10 06:00:00,2009-03-21 18:00:00
1000480,1000362,2009-08-08 06:00:00,2009-10-17 18:00:00
1000481,1000362,2008-03-01 06:00:00,2008-05-10 18:00:00
1000482,1000362,2008-06-14 06:00:00,2008-08-23 18:00:00
1000483,1000362,2007-11-18 06:00:00,2008-01-27 18:00:00
1000485,1000362,2009-04-25 06:00:00,2009-07-04 18:00:00
1000486,1000376,2008-12-06 06:00:00,2009-02-14 06:00:00
1000487,1000376,2009-07-04 06:00:00,2009-09-12 06:00:00
1000488,1000376,2007-10-13 06:00:00,2007-12-22 06:00:00
1000491,1000376,2008-01-26 06:00:00,2008-04-05 06:00:00
1000492,1000376,2008-05-10 06:00:00,2008-07-19 06:00:00
1000493,1000376,2009-03-21 06:00:00,2009-05-30 06:00:00
1000494,1000376,2008-08-23 06:00:00,2008-11-01 06:00:00
1000495,1000666,2010-01-23 06:00:00,2010-04-03 06:00:00
1000496,1000666,2007-10-06 06:00:00,2007-12-15 06:00:00
1000497,1000666,2009-10-10 06:00:00,2009-12-19 06:00:00
1000498,1000666,2008-11-29 06:00:00,2009-02-07 06:00:00
1000499,1000666,2008-01-26 06:00:00,2008-03-29 06:00:00
1000500,1000666,2009-03-14 06:00:00,2009-05-23 06:00:00
1000501,1000666,2008-08-16 06:00:00,2008-10-25 06:00:00
1000502,1000666,2009-06-27 06:00:00,2009-09-05 06:00:00
1000503,1000666,2008-05-03 06:00:00,2008-07-12 06:00:00
1000504,1000363,2008-11-01 06:00:00,2009-01-03 06:00:00
1000505,1000363,2009-02-07 06:00:00,2009-04-18 06:00:00
1000506,1000363,2008-06-28 06:00:00,2008-09-27 06:00:00
1000510,1000363,2008-03-31 06:00:00,2008-05-24 06:00:00
1000511,1000363,2009-05-23 06:00:00,2009-08-08 06:00:00
1000512,1000363,2007-12-15 06:00:00,2008-02-23 06:00:00
1000513,1000384,2009-04-18 06:00:00,2009-06-27 06:00:00
1000514,1000384,2008-02-23 06:00:00,2008-05-03 06:00:00
1000516,1000384,2009-01-03 06:00:00,2009-03-14 06:00:00
1000517,1000384,2009-08-01 06:00:00,2009-10-10 06:00:00
1000518,1000384,2008-05-31 06:00:00,2008-08-16 06:00:00
1000519,1000384,2008-09-27 06:00:00,2008-12-06 06:00:00
1000521,1000379,2008-06-21 06:00:00,2008-09-27 06:00:00
1000522,1000379,2009-04-25 06:00:00,2009-07-04 06:00:00
1000525,1000379,2008-02-09 06:00:00,2008-05-10 06:00:00
1000526,1000379,2009-08-08 06:00:00,2009-10-17 06:00:00
1000527,1000379,2008-11-01 06:00:00,2008-12-06 06:00:00
1000528,1000379,2009-01-10 06:00:00,2009-03-21 06:00:00
1000529,1000379,2007-10-27 06:00:00,2008-01-05 06:00:00
1000531,1000359,2008-02-02 06:00:00,2008-04-05 06:00:00
1000532,1000359,2007-10-20 06:00:00,2007-12-29 06:00:00
1000534,1000359,2009-07-04 06:00:00,2009-09-12 06:00:00
1000535,1000359,2008-08-23 06:00:00,2008-11-01 06:00:00
1000536,1000359,2009-03-21 06:00:00,2009-05-30 06:00:00
1000537,1000359,2008-05-10 06:00:00,2008-07-19 06:00:00
1000538,1000359,2008-12-06 06:00:00,2009-02-14 06:00:00
1000540,1000653,2008-02-01 06:00:00,2008-03-07 06:00:00
1000541,1000653,2008-04-18 06:00:00,2008-05-30 06:00:00
1000542,1000653,2008-10-03 06:00:00,2008-11-14 06:00:00
1000543,1000653,2009-03-20 06:00:00,2009-05-01 06:00:00
1000544,1000653,2008-12-19 06:00:00,2009-01-30 06:00:00
1000545,1000653,2009-06-12 06:00:00,2009-07-24 06:00:00
1000546,1000653,2009-09-04 06:00:00,2009-10-16 06:00:00
1000547,1000653,2008-07-11 06:00:00,2008-08-22 06:00:00
1000548,1000653,2007-11-09 06:00:00,2007-12-14 06:00:00
1000551,1000217,2007-11-26 06:00:00,2007-11-30 06:00:00
1000552,1000227,2007-11-26 06:00:00,2007-11-30 06:00:00
1000555,1000016,2008-12-08 06:00:00,2008-12-12 06:00:00
1000556,1000016,2009-02-23 06:00:00,2009-02-27 06:00:00
1000557,1000016,2009-01-05 06:00:00,2009-01-09 06:00:00
1000558,1000016,2007-12-10 06:00:00,2007-12-14 06:00:00
1000559,1000016,2008-03-03 06:00:00,2008-03-07 06:00:00
1000560,1000016,2008-11-03 06:00:00,2008-11-07 06:00:00
1000561,1000016,2008-07-14 06:00:00,2008-07-18 06:00:00
1000562,1000016,2008-09-29 06:00:00,2008-10-03 06:00:00
1000563,1000016,2008-03-31 06:00:00,2008-04-04 06:00:00
1000564,1000016,2008-05-26 06:00:00,2008-05-30 06:00:00
1000565,1000016,2008-08-25 06:00:00,2008-08-29 06:00:00
1000566,1000016,2008-02-25 06:00:00,2008-02-29 06:00:00
1000567,1000016,2009-01-19 06:00:00,2009-01-23 06:00:00
1000568,1000016,2008-01-14 06:00:00,2008-01-18 06:00:00
1000569,1000016,2008-04-28 06:00:00,2008-05-02 06:00:00
1000570,1000016,2008-12-22 06:00:00,2008-12-26 06:00:00
1000571,1000016,2009-04-20 06:00:00,2009-04-24 06:00:00
1000572,1000016,2008-06-16 06:00:00,2008-06-20 06:00:00
1000573,1000016,2008-05-05 06:00:00,2008-05-09 06:00:00
1000574,1000016,2007-12-31 06:00:00,2008-01-04 06:00:00
1000575,1000016,2009-03-30 06:00:00,2009-04-03 06:00:00
1000576,1000016,2009-05-18 06:00:00,2009-05-22 06:00:00
1000577,1000016,2008-03-24 06:00:00,2008-03-28 06:00:00
1000578,1000016,2008-06-02 06:00:00,2008-06-06 06:00:00
1000579,1000016,2008-10-27 06:00:00,2008-10-31 06:00:00
1000580,1000016,2008-12-01 06:00:00,2008-12-05 06:00:00
1000581,1000016,2008-01-28 06:00:00,2008-02-01 06:00:00
1000582,1000016,2008-01-21 06:00:00,2008-01-25 06:00:00
1000583,1000016,2007-12-24 06:00:00,2007-12-28 06:00:00
1000584,1000016,2008-09-08 06:00:00,2008-09-12 06:00:00
1000585,1000016,2008-08-04 06:00:00,2008-08-08 06:00:00
1000586,1000016,2008-07-28 06:00:00,2008-08-01 06:00:00
1000587,1000016,2008-10-20 06:00:00,2008-10-24 06:00:00
1000588,1000016,2008-09-01 06:00:00,2008-09-05 06:00:00
1000589,1000016,2008-10-13 06:00:00,2008-10-17 06:00:00
1000590,1000016,2008-04-21 06:00:00,2008-04-25 06:00:00
1000591,1000016,2009-03-16 06:00:00,2009-03-20 06:00:00
1000592,1000016,2007-12-03 06:00:00,2007-12-07 06:00:00
1000593,1000016,2008-10-06 06:00:00,2008-10-10 06:00:00
1000594,1000016,2008-06-09 06:00:00,2008-06-13 06:00:00
1000595,1000016,2008-08-18 06:00:00,2008-08-22 06:00:00
1000596,1000016,2008-12-15 06:00:00,2008-12-19 06:00:00
1000597,1000016,2008-02-11 06:00:00,2008-02-15 06:00:00
1000598,1000016,2008-01-07 06:00:00,2008-01-11 06:00:00
1000600,1000016,2009-02-09 06:00:00,2009-02-13 06:00:00
1000601,1000016,2008-03-10 06:00:00,2008-03-14 06:00:00
1000602,1000016,2009-04-27 06:00:00,2009-05-01 06:00:00
1000603,1000016,2008-07-07 06:00:00,2008-07-11 06:00:00
1000604,1000016,2009-03-09 06:00:00,2009-03-13 06:00:00
1000605,1000016,2009-05-11 06:00:00,2009-05-15 06:00:00
1000606,1000016,2008-09-15 06:00:00,2008-09-19 06:00:00
1000607,1000016,2008-09-22 06:00:00,2008-09-26 06:00:00
1000608,1000016,2008-02-18 06:00:00,2008-02-22 06:00:00
1000610,1000016,2008-05-12 06:00:00,2008-05-16 06:00:00
1000611,1000016,2009-01-26 06:00:00,2009-01-30 06:00:00
1000612,1000016,2008-02-04 06:00:00,2008-02-08 06:00:00
1000613,1000016,2009-01-12 06:00:00,2009-01-16 06:00:00
1000614,1000016,2008-04-07 06:00:00,2008-04-11 06:00:00
1000615,1000016,2008-07-21 06:00:00,2008-07-25 06:00:00
1000616,1000016,2008-06-23 06:00:00,2008-06-27 06:00:00
1000617,1000016,2008-08-11 06:00:00,2008-08-15 06:00:00
1000618,1000016,2009-02-02 06:00:00,2009-02-06 06:00:00
1000619,1000016,2008-11-10 06:00:00,2008-11-14 06:00:00
1000620,1000016,2008-12-29 06:00:00,2009-01-02 06:00:00
1000621,1000016,2007-11-26 06:00:00,2007-11-30 06:00:00
1000622,1000016,2007-12-17 06:00:00,2007-12-21 06:00:00
1000623,1000016,2009-03-02 06:00:00,2009-03-06 06:00:00
1000624,1000016,2009-04-06 06:00:00,2009-04-10 06:00:00
1000625,1000016,2008-11-24 06:00:00,2008-11-28 06:00:00
1000626,1000016,2009-02-16 06:00:00,2009-02-20 06:00:00
1000627,1000016,2009-05-04 06:00:00,2009-05-08 06:00:00
1000628,1000016,2008-04-14 06:00:00,2008-04-18 06:00:00
1000629,1000016,2008-03-17 06:00:00,2008-03-21 06:00:00
1000630,1000016,2008-05-19 06:00:00,2008-05-23 06:00:00
1000631,1000016,2008-06-30 06:00:00,2008-07-04 06:00:00
1000632,1000016,2008-11-17 06:00:00,2008-11-21 06:00:00
1000633,1000016,2009-04-13 06:00:00,2009-04-17 06:00:00
1000634,1000016,2009-03-23 06:00:00,2009-03-27 06:00:00
1000635,1000041,2008-09-01 06:00:00,2008-09-05 06:00:00
1000636,1000041,2008-11-17 06:00:00,2008-11-21 06:00:00
1000637,1000041,2008-05-26 06:00:00,2008-05-30 06:00:00
1000638,1000041,2007-12-31 06:00:00,2008-01-04 06:00:00
1000639,1000041,2007-12-10 06:00:00,2007-12-14 06:00:00
1000640,1000041,2008-05-05 06:00:00,2008-05-09 06:00:00
1000641,1000041,2008-01-21 06:00:00,2008-01-25 06:00:00
1000642,1000041,2008-06-09 06:00:00,2008-06-13 06:00:00
1000643,1000041,2008-03-31 06:00:00,2008-04-04 06:00:00
1000644,1000041,2008-07-14 06:00:00,2008-07-18 06:00:00
1000645,1000041,2009-04-20 06:00:00,2009-04-24 06:00:00
1000646,1000041,2008-02-04 06:00:00,2008-02-08 06:00:00
1000647,1000041,2009-01-05 06:00:00,2009-01-09 06:00:00
1000648,1000041,2008-04-07 06:00:00,2008-04-11 06:00:00
1000649,1000041,2008-05-12 06:00:00,2008-05-16 06:00:00
1000650,1000041,2008-02-11 06:00:00,2008-02-15 06:00:00
1000651,1000041,2008-06-16 06:00:00,2008-06-20 06:00:00
1000652,1000041,2008-08-11 06:00:00,2008-08-15 06:00:00
1000653,1000041,2008-03-24 06:00:00,2008-03-28 06:00:00
1000654,1000041,2008-02-18 06:00:00,2008-02-22 06:00:00
1000655,1000041,2008-09-08 06:00:00,2008-09-12 06:00:00
1000656,1000041,2008-11-03 06:00:00,2008-11-07 06:00:00
1000658,1000041,2008-06-30 06:00:00,2008-07-04 06:00:00
1000659,1000041,2009-03-02 06:00:00,2009-03-06 06:00:00
1000660,1000041,2008-10-06 06:00:00,2008-10-10 06:00:00
1000661,1000041,2009-02-02 06:00:00,2009-02-06 06:00:00
1000662,1000041,2009-05-11 06:00:00,2009-05-15 06:00:00
1000664,1000041,2008-06-23 06:00:00,2008-06-27 06:00:00
1000665,1000041,2008-07-28 06:00:00,2008-08-01 06:00:00
1000666,1000041,2009-01-12 06:00:00,2009-01-16 06:00:00
1000667,1000041,2007-12-03 06:00:00,2007-12-07 06:00:00
1000668,1000041,2007-11-26 06:00:00,2007-11-30 06:00:00
1000669,1000041,2007-12-24 06:00:00,2007-12-28 06:00:00
1000670,1000041,2008-01-14 06:00:00,2008-01-18 06:00:00
1000671,1000041,2009-05-18 06:00:00,2009-05-22 06:00:00
1000672,1000041,2008-09-29 06:00:00,2008-10-03 06:00:00
1000673,1000041,2009-01-26 06:00:00,2009-01-30 06:00:00
1000674,1000041,2008-08-18 06:00:00,2008-08-22 06:00:00
1000675,1000041,2008-12-22 06:00:00,2008-12-26 06:00:00
1000676,1000041,2008-12-29 06:00:00,2009-01-02 06:00:00
1000677,1000041,2007-12-17 06:00:00,2007-12-21 06:00:00
1000678,1000041,2008-02-25 06:00:00,2008-02-29 06:00:00
1000679,1000041,2008-08-04 06:00:00,2008-08-08 06:00:00
1000680,1000041,2009-04-13 06:00:00,2009-04-17 06:00:00
1000681,1000041,2008-07-07 06:00:00,2008-07-11 06:00:00
1000682,1000041,2008-01-07 06:00:00,2008-01-11 06:00:00
1000683,1000041,2009-03-09 06:00:00,2009-03-13 06:00:00
1000684,1000041,2008-10-20 06:00:00,2008-10-24 06:00:00
1000685,1000041,2008-04-14 06:00:00,2008-04-18 06:00:00
1000686,1000041,2009-02-09 06:00:00,2009-02-13 06:00:00
1000687,1000041,2008-10-27 06:00:00,2008-10-31 06:00:00
1000688,1000041,2009-03-23 06:00:00,2009-03-27 06:00:00
1000689,1000041,2008-01-28 06:00:00,2008-02-01 06:00:00
1000690,1000041,2008-12-01 06:00:00,2008-12-05 06:00:00
1000691,1000041,2009-03-30 06:00:00,2009-04-03 06:00:00
1000692,1000041,2008-08-25 06:00:00,2008-08-29 06:00:00
1000693,1000041,2009-01-19 06:00:00,2009-01-23 06:00:00
1000694,1000041,2009-05-04 06:00:00,2009-05-08 06:00:00
1000695,1000041,2008-11-10 06:00:00,2008-11-14 06:00:00
1000696,1000041,2008-09-22 06:00:00,2008-09-26 06:00:00
1000697,1000041,2008-03-17 06:00:00,2008-03-21 06:00:00
1000698,1000041,2008-07-21 06:00:00,2008-07-25 06:00:00
1000699,1000041,2009-04-27 06:00:00,2009-05-01 06:00:00
1000700,1000041,2008-06-02 06:00:00,2008-06-06 06:00:00
1000701,1000041,2008-05-19 06:00:00,2008-05-23 06:00:00
1000702,1000041,2009-02-16 06:00:00,2009-02-20 06:00:00
1000703,1000041,2008-04-28 06:00:00,2008-05-02 06:00:00
1000704,1000041,2008-03-03 06:00:00,2008-03-07 06:00:00
1000705,1000041,2008-09-15 06:00:00,2008-09-19 06:00:00
1000706,1000041,2008-12-08 06:00:00,2008-12-12 06:00:00
1000707,1000041,2008-04-21 06:00:00,2008-04-25 06:00:00
1000708,1000041,2009-02-23 06:00:00,2009-02-27 06:00:00
1000709,1000041,2009-03-16 06:00:00,2009-03-20 06:00:00
1000710,1000041,2008-12-15 06:00:00,2008-12-19 06:00:00
1000711,1000041,2009-04-06 06:00:00,2009-04-10 06:00:00
1000712,1000041,2008-11-24 06:00:00,2008-11-28 06:00:00
1000713,1000041,2008-10-13 06:00:00,2008-10-17 06:00:00
1000714,1000041,2008-03-10 06:00:00,2008-03-14 06:00:00
1000715,1000117,2008-12-29 06:00:00,2009-01-02 06:00:00
1000716,1000117,2008-01-28 06:00:00,2008-02-01 06:00:00
1000717,1000117,2008-03-24 06:00:00,2008-03-28 06:00:00
1000718,1000117,2008-01-07 06:00:00,2008-01-11 06:00:00
1000719,1000117,2009-03-30 06:00:00,2009-04-03 06:00:00
1000720,1000117,2009-03-23 06:00:00,2009-03-27 06:00:00
1000721,1000117,2009-05-11 06:00:00,2009-05-15 06:00:00
1000722,1000117,2007-12-31 06:00:00,2008-01-04 06:00:00
1000723,1000117,2008-07-14 06:00:00,2008-07-18 06:00:00
1000724,1000117,2009-04-06 06:00:00,2009-04-10 06:00:00
1000725,1000117,2008-08-04 06:00:00,2008-08-08 06:00:00
1000726,1000117,2008-07-28 06:00:00,2008-08-01 06:00:00
1000727,1000117,2008-10-20 06:00:00,2008-10-24 06:00:00
1000728,1000117,2008-09-01 06:00:00,2008-09-05 06:00:00
1000729,1000117,2008-11-10 06:00:00,2008-11-14 06:00:00
1000730,1000117,2008-12-15 06:00:00,2008-12-19 06:00:00
1000731,1000117,2008-09-15 06:00:00,2008-09-19 06:00:00
1000732,1000117,2009-04-27 06:00:00,2009-05-01 06:00:00
1000733,1000117,2009-04-13 06:00:00,2009-04-17 06:00:00
1000734,1000117,2007-12-24 06:00:00,2007-12-28 06:00:00
1000735,1000117,2008-08-11 06:00:00,2008-08-15 06:00:00
1000736,1000117,2008-06-16 06:00:00,2008-06-20 06:00:00
1000737,1000117,2008-06-23 06:00:00,2008-06-27 06:00:00
1000738,1000117,2009-04-20 06:00:00,2009-04-24 06:00:00
1000739,1000117,2008-06-30 06:00:00,2008-07-04 06:00:00
1000740,1000117,2008-03-03 06:00:00,2008-03-07 06:00:00
1000741,1000117,2008-02-25 06:00:00,2008-02-29 06:00:00
1000742,1000117,2009-06-01 06:00:00,2009-06-05 06:00:00
1000743,1000117,2009-05-18 06:00:00,2009-05-22 06:00:00
1000744,1000117,2008-12-01 06:00:00,2008-12-05 06:00:00
1000745,1000117,2008-09-29 06:00:00,2008-10-03 06:00:00
1000746,1000117,2009-02-16 06:00:00,2009-02-20 06:00:00
1000747,1000117,2008-01-21 06:00:00,2008-01-25 06:00:00
1000748,1000117,2008-08-18 06:00:00,2008-08-22 06:00:00
1000749,1000117,2008-05-05 06:00:00,2008-05-09 06:00:00
1000750,1000117,2008-07-21 06:00:00,2008-07-25 06:00:00
1000751,1000117,2009-03-09 06:00:00,2009-03-13 06:00:00
1000752,1000117,2008-09-22 06:00:00,2008-09-26 06:00:00
1000753,1000117,2009-03-16 06:00:00,2009-03-20 06:00:00
1000754,1000117,2009-05-04 06:00:00,2009-05-08 06:00:00
1000755,1000117,2008-04-07 06:00:00,2008-04-11 06:00:00
1000756,1000117,2009-01-26 06:00:00,2009-01-30 06:00:00
1000757,1000117,2009-02-23 06:00:00,2009-02-27 06:00:00
1000758,1000117,2008-05-26 06:00:00,2008-05-30 06:00:00
1000759,1000117,2007-12-10 06:00:00,2007-12-14 06:00:00
1000760,1000117,2008-06-02 06:00:00,2008-06-06 06:00:00
1000761,1000117,2008-02-11 06:00:00,2008-02-15 06:00:00
1000762,1000117,2009-01-19 06:00:00,2009-01-23 06:00:00
1000763,1000117,2008-11-17 06:00:00,2008-11-21 06:00:00
1000764,1000117,2009-05-25 06:00:00,2009-05-29 06:00:00
1000765,1000117,2009-01-05 06:00:00,2009-01-09 06:00:00
1000766,1000117,2009-02-09 06:00:00,2009-02-13 06:00:00
1000767,1000117,2008-08-25 06:00:00,2008-08-29 06:00:00
1000768,1000117,2008-03-31 06:00:00,2008-04-04 06:00:00
1000769,1000117,2008-10-06 06:00:00,2008-10-10 06:00:00
1000770,1000117,2008-04-28 06:00:00,2008-05-02 06:00:00
1000771,1000117,2008-03-17 06:00:00,2008-03-21 06:00:00
1000772,1000117,2007-12-03 06:00:00,2007-12-07 06:00:00
1000773,1000117,2009-02-02 06:00:00,2009-02-06 06:00:00
1000774,1000117,2007-12-17 06:00:00,2007-12-21 06:00:00
1000775,1000117,2008-02-04 06:00:00,2008-02-08 06:00:00
1000776,1000117,2007-11-26 06:00:00,2007-11-30 06:00:00
1000777,1000117,2008-05-19 06:00:00,2008-05-23 06:00:00
1000778,1000117,2008-10-27 06:00:00,2008-10-31 06:00:00
1000779,1000117,2008-07-07 06:00:00,2008-07-11 06:00:00
1000780,1000117,2008-04-14 06:00:00,2008-04-18 06:00:00
1000781,1000117,2008-01-14 06:00:00,2008-01-18 06:00:00
1000782,1000117,2008-03-10 06:00:00,2008-03-14 06:00:00
1000783,1000117,2009-01-12 06:00:00,2009-01-16 06:00:00
1000784,1000117,2009-03-02 06:00:00,2009-03-06 06:00:00
1000785,1000117,2008-11-24 06:00:00,2008-11-28 06:00:00
1000786,1000117,2008-11-03 06:00:00,2008-11-07 06:00:00
1000787,1000117,2008-09-08 06:00:00,2008-09-12 06:00:00
1000788,1000117,2008-02-18 06:00:00,2008-02-22 06:00:00
1000789,1000117,2008-04-21 06:00:00,2008-04-25 06:00:00
1000790,1000117,2008-10-13 06:00:00,2008-10-17 06:00:00
1000791,1000117,2008-05-12 06:00:00,2008-05-16 06:00:00
1000792,1000117,2008-06-09 06:00:00,2008-06-13 06:00:00
1000793,1000117,2008-12-22 06:00:00,2008-12-26 06:00:00
1000794,1000117,2008-12-08 06:00:00,2008-12-12 06:00:00
1000795,1000194,2008-03-24 06:00:00,2008-03-28 06:00:00
1000796,1000194,2008-09-01 06:00:00,2008-09-05 06:00:00
1000797,1000194,2008-02-11 06:00:00,2008-02-15 06:00:00
1000798,1000194,2008-05-26 06:00:00,2008-05-30 06:00:00
1000799,1000194,2009-02-02 06:00:00,2009-02-06 06:00:00
1000800,1000194,2008-02-04 06:00:00,2008-02-08 06:00:00
1000801,1000194,2008-04-14 06:00:00,2008-04-18 06:00:00
1000802,1000194,2009-04-06 06:00:00,2009-04-10 06:00:00
1000803,1000194,2008-09-29 06:00:00,2008-10-03 06:00:00
1000804,1000194,2008-06-30 06:00:00,2008-07-04 06:00:00
1000805,1000194,2008-01-28 06:00:00,2008-02-01 06:00:00
1000806,1000194,2008-10-06 06:00:00,2008-10-10 06:00:00
1000807,1000194,2008-07-14 06:00:00,2008-07-18 06:00:00
1000808,1000194,2008-06-02 06:00:00,2008-06-06 06:00:00
1000809,1000194,2009-04-13 06:00:00,2009-04-17 06:00:00
1000810,1000194,2009-01-26 06:00:00,2009-01-30 06:00:00
1000811,1000194,2008-10-13 06:00:00,2008-10-17 06:00:00
1000812,1000194,2008-09-08 06:00:00,2008-09-12 06:00:00
1000813,1000194,2009-03-23 06:00:00,2009-03-27 06:00:00
1000814,1000194,2009-04-20 06:00:00,2009-04-24 06:00:00
1000815,1000194,2008-06-09 06:00:00,2008-06-13 06:00:00
1000816,1000194,2009-06-01 06:00:00,2009-06-05 06:00:00
1000818,1000194,2008-03-17 06:00:00,2008-03-21 06:00:00
1000819,1000194,2008-09-15 06:00:00,2008-09-19 06:00:00
1000820,1000194,2007-12-03 06:00:00,2007-12-07 06:00:00
1000821,1000194,2009-01-19 06:00:00,2009-01-23 06:00:00
1000822,1000194,2008-04-21 06:00:00,2008-04-25 06:00:00
1000823,1000194,2008-08-11 06:00:00,2008-08-15 06:00:00
1000824,1000194,2009-01-05 06:00:00,2009-01-09 06:00:00
1000825,1000194,2008-12-01 06:00:00,2008-12-05 06:00:00
1000826,1000194,2008-04-07 06:00:00,2008-04-11 06:00:00
1000827,1000194,2007-12-24 06:00:00,2007-12-28 06:00:00
1000828,1000194,2008-02-25 06:00:00,2008-02-29 06:00:00
1000829,1000194,2008-05-12 06:00:00,2008-05-16 06:00:00
1000830,1000194,2008-12-15 06:00:00,2008-12-19 06:00:00
1000831,1000194,2009-02-23 06:00:00,2009-02-27 06:00:00
1000832,1000194,2008-12-29 06:00:00,2009-01-02 06:00:00
1000833,1000194,2008-07-07 06:00:00,2008-07-11 06:00:00
1000834,1000194,2008-11-24 06:00:00,2008-11-28 06:00:00
1000835,1000194,2008-08-18 06:00:00,2008-08-22 06:00:00
1000838,1000194,2008-06-16 06:00:00,2008-06-20 06:00:00
1000839,1000194,2008-01-14 06:00:00,2008-01-18 06:00:00
1000840,1000194,2009-03-16 06:00:00,2009-03-20 06:00:00
1000841,1000194,2009-04-27 06:00:00,2009-05-01 06:00:00
1000842,1000194,2008-11-03 06:00:00,2008-11-07 06:00:00
1000843,1000194,2008-05-05 06:00:00,2008-05-09 06:00:00
1000844,1000194,2009-02-16 06:00:00,2009-02-20 06:00:00
1000845,1000194,2008-12-08 06:00:00,2008-12-12 06:00:00
1000846,1000194,2007-12-10 06:00:00,2007-12-14 06:00:00
1000847,1000194,2008-05-19 06:00:00,2008-05-23 06:00:00
1000848,1000194,2008-12-22 06:00:00,2008-12-26 06:00:00
1000849,1000194,2007-12-17 06:00:00,2007-12-21 06:00:00
1000850,1000194,2009-03-02 06:00:00,2009-03-06 06:00:00
1000851,1000194,2008-01-21 06:00:00,2008-01-25 06:00:00
1000852,1000194,2009-03-09 06:00:00,2009-03-13 06:00:00
1000853,1000194,2008-07-28 06:00:00,2008-08-01 06:00:00
1000855,1000194,2008-02-18 06:00:00,2008-02-22 06:00:00
1000857,1000194,2008-08-25 06:00:00,2008-08-29 06:00:00
1000858,1000194,2008-09-22 06:00:00,2008-09-26 06:00:00
1000859,1000194,2008-06-23 06:00:00,2008-06-27 06:00:00
1000860,1000194,2008-03-10 06:00:00,2008-03-14 06:00:00
1000861,1000194,2007-12-31 06:00:00,2008-01-04 06:00:00
1000862,1000194,2009-01-12 06:00:00,2009-01-16 06:00:00
1000863,1000194,2008-08-04 06:00:00,2008-08-08 06:00:00
1000864,1000194,2008-11-17 06:00:00,2008-11-21 06:00:00
1000865,1000194,2008-11-10 06:00:00,2008-11-14 06:00:00
1000866,1000194,2009-03-30 06:00:00,2009-04-03 06:00:00
1000867,1000194,2008-10-27 06:00:00,2008-10-31 06:00:00
1000868,1000194,2008-04-28 06:00:00,2008-05-02 06:00:00
1000869,1000194,2009-02-09 06:00:00,2009-02-13 06:00:00
1000870,1000194,2008-03-03 06:00:00,2008-03-07 06:00:00
1000871,1000194,2008-03-31 06:00:00,2008-04-04 06:00:00
